RI0412RP                              2.00.00.076    CN_RI041                      06/02/20  15:46:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:50
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:50
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:50
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:50
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:50
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:50
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:50
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:50
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:50
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:50
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:50
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:50
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:50
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:50
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:51
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:51
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:51
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:51
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:51
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:52
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:52
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:52
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:52
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:52
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:53
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:53
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:53
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:53
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:54
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:54
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:54
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:54
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:54
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:55
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  15:46:55
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  15:46:55
     PonRI0412RP.809. Fim do bloco do rateio                                                                
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  15:46:55
TWDI458                               2.00.00.000    ri0412rp                      06/02/20  15:46:56
     PonInicio Procedure execute - 06/02/2020 - 15:46:56                                                    
     PonIntegracao EMS 5.0 -> yes - 06/02/2020 - 15:46:56                                                   
     PonApos tratamento conexao bancos - 06/02/2020 - 15:46:56                                              
     PonInicio bloco principal - 06/02/2020 - 15:46:56                                                      
     PonLote -> 10/RI012121/1                                                                               
TCAD095                               2.00.00.001    cdapi007                      06/02/20  15:46:56
TWAD095                               2.00.00.001    cdapi007                      06/02/20  15:46:56
     PonInicio processamento itens do lote  - 06/02/2020 - 15:46:56                                         
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:46:56
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:56
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:46:56
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:56
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:46:56
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:56
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:46:57
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:57
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:46:57
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:57
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:46:57
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:57
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:46:57
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:57
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:46:57
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:57
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:46:57
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:57
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:46:57
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:57
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:46:57
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:57
TCAD169                               2.00.00.005    cdapi007                      06/02/20  15:46:57
TWAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:57
     PonFinal processamento itens do lote  - 06/02/2020 - 15:46:57                                          
     PonAntes Atualizacao - 06/02/2020 - 15:46:57                                                           
     PonSera feita a integracao com EMS 5.0 - 06/02/2020 - 15:46:57                                         
fnc_mga_docto_pend_integr                 prgfin/fgl/fgl720za.py    1.00.01.124    06/02/20  15:46:57
fnc_funcoes_padrao_glob                   prgint/utb/utb925za.py    1.00.00.000    06/02/20  15:46:57
SPP_TRAT_CASAS_DEC                        no
CDAPI543                              2.00.00.001    fgl720za                      06/02/20  15:46:57
CDAPI547                              2.00.00.011    fgl720za                      06/02/20  15:46:57
CDAPI548                              2.00.00.003    fgl720za                      06/02/20  15:46:58

 => INFORMAÇÃO tt-doc-pendente (REFERÊNCIA)
    ======================================= 

Empresa  Referência  Data Movto  Lancto Padrão  Data Cotação  Valor Movimento  Gera Estorno  Data Estorno  Histórico  Data Início Per  Data Fim Per  Série Início  Sério Fim  Situação  Estab 
-------- ----------- ----------- -------------- ------------- ---------------- ------------- ------------- ---------- ---------------- ------------- ------------- ---------- --------- ------ 
10        RI012121    29/02/2012       0                                     0  Não                           0        06/02/2020       06/02/2020             0             0 01        1    

 => INFORMAÇÃO tt-lin-doc-pend (ITENS)
    =================================== 

Empresa  Referência  Sequência  Conta EMS  Sub-Conta EMS  Conta MG  Sub-Conta MG  Reduzida  Trans EMS  Trans MG  Histórico  Valor           Conta Contra Partida EMS  Sub-Conta Contra Partida EMS  Conta Contra Partida MG  Sub-Conta Contra Partida MG  Reduzida Par  Valor FASB      Data Cotação  Valor CMI       Valor Presente  Controle       Conta Contábil               Contra Partida        Estab   Unid Negoc  Unid Negoc Par
-------- ----------- ---------- ---------- -------------- --------- ------------- --------- ---------- --------- ---------- --------------- ------------------------- ----------------------------- ------------------------ ---------------------------- ------------- --------------- ------------- --------------- --------------- --------- --------------------------- -------------------------- -------- ----------- --------------
10       RI012121         1     21105040   01070201       00000000  00000              0     1         DB          0                23.807                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI012121         2     21105040   01070201       00000000  00000              0     1         DB          0                 2.285                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI012121         3     21105040   01070201       00000000  00000              0     1         DB          0                10.289                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI012121         4     31111111                  00000000  00000              0     2         DB          0                23.103                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI012121         5     31111111                  00000000  00000              0     2         DB          0                23.807                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI012121         6     31111111                  00000000  00000              0     1         DB          0                23.103                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI012121         7     31111111                  00000000  00000              0     2         DB          0                 2.275                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI012121         8     31111111                  00000000  00000              0     2         DB          0                 2.285                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI012121         9     31111111                  00000000  00000              0     1         DB          0                 2.275                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI012121        10     31111111                  00000000  00000              0     2         DB          0                10.279                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI012121        11     31111111                  00000000  00000              0     2         DB          0                10.289                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI012121        12     31111111                  00000000  00000              0     1         DB          0                10.279                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       

CDAPI543                              2.00.00.001    fgl720za                      06/02/20  15:46:58
UT-MSGS                               3.00.00.002    cdapi007                      06/02/20  15:46:58
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:58
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:58
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:58
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:58
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:58
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:58
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:58
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:58
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:58
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:58
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:58
TDAD169                               2.00.00.002    cdapi007                      06/02/20  15:46:58
TDAD095                               2.00.00.002    cdapi007                      06/02/20  15:46:58
     PonIntegracao com o EMS 5.0 realizada - 06/02/2020 - 15:46:58                                          
     PonFinal bloco principal - 06/02/2020 - 15:46:58                                                       
     PonRetornando da cdapi007a.p - 06/02/2020 - 15:46:58                                                   
UT-TRFRRP                             2.00.00.008    ri0412rp                      06/02/20  15:46:58
UT-TRFRRP                             2.00.00.008    ri0412rp                      06/02/20  15:46:58
